30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
30.000000 20.000000
